domain,image_path,width,height,aspect_ratio,brightness,contrast,sharpness,entropy,mean_red,mean_green,mean_blue
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\42a9a952-29d4-4a66-9dd9-65ebaac0db93___RS_Erly.B 7815.JPG,256,256,1.0,117.00738525390625,62.36674118041992,3316.525390625,7.129972269496698,121.31492614746094,117.70333862304688,102.12600708007812
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\42c0d61f-b28e-43e9-9fa3-bb03c6ec086a___RS_Erly.B 9601.JPG,256,256,1.0,102.1021957397461,41.35902786254883,1125.480224609375,7.176110985984572,105.6595458984375,103.88633728027344,83.585205078125
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\498e5205-4421-4ec6-80b5-e4f79156b1c5___RS_Erly.B 7362.JPG,256,256,1.0,95.91109466552734,30.673324584960938,1001.6525268554688,6.900675987123206,93.28961181640625,98.96510314941406,87.06123352050781
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\4b8821ef-8364-4a04-9549-58d58ffe0411___RS_Erly.B 7704.JPG,256,256,1.0,115.31405639648438,51.41985321044922,4625.1474609375,7.268053110564497,121.25433349609375,113.79570007324219,107.55203247070312
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\4d88d7a6-b49c-4927-81de-60b6b807c839___RS_Erly.B 7655.JPG,256,256,1.0,116.26988220214844,52.3331184387207,160.236328125,7.457209583500965,112.95838928222656,119.30023193359375,109.35162353515625
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\51f589f7-d843-4d5d-8c5a-385951f58865___RS_Erly.B 9424.JPG,256,256,1.0,107.71095275878906,47.49237823486328,1599.2554931640625,7.257202892125638,107.62997436523438,108.795654296875,102.33807373046875
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\5390d8c0-5781-47cf-8d0a-482e000a01f3___RS_Erly.B 7400.JPG,256,256,1.0,106.03790283203125,38.468406677246094,2647.56201171875,6.999304054189249,103.14048767089844,108.82431030273438,99.289794921875
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\546af1f7-3d4f-4024-88b1-f981fea7f2dd___RS_Erly.B 9455.JPG,256,256,1.0,115.74697875976562,55.925392150878906,3823.474853515625,7.695693719685368,113.58837890625,119.68606567382812,101.12571716308594
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\54d55df4-c760-4191-b998-d1e1493a35f5___RS_Erly.B 7524.JPG,256,256,1.0,103.01123046875,50.002437591552734,1122.7509765625,7.252497160160987,102.12374877929688,104.25871276855469,98.91546630859375
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\5595a78c-8a56-4ee2-b085-a96c6fb67846___RS_Erly.B 7716.JPG,256,256,1.0,115.09494018554688,58.427608489990234,5659.736328125,7.557458397852826,114.17498779296875,117.56855773925781,104.77085876464844
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\58268d35-a896-406d-9686-5f2f2b9a5b10___RS_Erly.B 7433.JPG,256,256,1.0,104.38591003417969,46.479331970214844,2329.1767578125,7.314386296071782,101.41670227050781,106.58541870117188,100.84805297851562
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\583a02eb-f2f2-4a62-8455-f77e08fc19c4___RS_Erly.B 8266.JPG,256,256,1.0,123.48641967773438,59.57420349121094,3830.847900390625,7.645469250844094,122.35939025878906,125.89982604980469,114.01553344726562
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\591ec786-c9bb-4054-be3a-055f0dbecbd2___RS_Erly.B 7416.JPG,256,256,1.0,101.9769058227539,27.214101791381836,189.1964569091797,6.601276794603628,101.2430419921875,105.47407531738281,85.89431762695312
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\5a05e4e9-74d1-40a8-aca2-dc3500ef5fbc___RS_Erly.B 9489.JPG,256,256,1.0,125.26419067382812,52.68220520019531,4409.947265625,7.455527552341948,126.26077270507812,128.180908203125,107.6318359375
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\5ad16a00-4f2d-4872-a45c-80250b507ecc___RS_Erly.B 9378.JPG,256,256,1.0,99.73892211914062,41.306602478027344,1839.18798828125,7.139075428896516,97.0299072265625,103.47061157226562,87.62925720214844
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\5d0f4647-6f88-4c84-bacf-d6bc4d469c4d___RS_Erly.B 8411.JPG,256,256,1.0,101.88350677490234,66.38687896728516,4890.5927734375,7.66932635375524,102.3310546875,104.93130493164062,85.01620483398438
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\5d5d73a4-b480-4479-a5a5-8d6ba6909eac___RS_Erly.B 9409.JPG,256,256,1.0,107.5250473022461,52.501976013183594,1407.0045166015625,7.495168547416252,108.74911499023438,109.34144592285156,94.96168518066406
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\605e0af6-415f-4e25-8f0d-a8f36371732b___RS_Erly.B 7827.JPG,256,256,1.0,123.64752960205078,45.502525329589844,4972.0810546875,7.19964965988634,122.01728820800781,126.41249084472656,113.68620300292969
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\654d7c11-664e-47c0-a6aa-c5c45a07e386___RS_Erly.B 7799.JPG,256,256,1.0,129.306640625,47.37633514404297,9685.56640625,7.4714451497283285,132.9087677001953,127.95565795898438,126.81529235839844
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\65568918-2d9c-4f0c-aa9d-3f4fa8b9a60c___RS_Erly.B 7354.JPG,256,256,1.0,97.32612609863281,34.78347396850586,744.7642822265625,6.664235328603857,96.09030151367188,99.46246337890625,89.567138671875
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\65e02ee3-6760-4416-b1a5-9556bea43d0b___RS_Erly.B 7772.JPG,256,256,1.0,122.4345474243164,63.23756408691406,4533.1796875,7.414297490852119,124.0079345703125,123.66680908203125,111.96279907226562
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\66c98dd1-2790-4977-91ee-1b10ca8c687b___RS_Erly.B 8418.JPG,256,256,1.0,128.7741241455078,64.5113296508789,6148.47265625,7.770623234878685,124.45509338378906,133.46194458007812,115.96400451660156
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\676eb874-87e8-4f5d-bd38-013799c31996___RS_Erly.B 6458.JPG,256,256,1.0,108.90977478027344,31.33272361755371,1873.6658935546875,6.727004688958435,102.19670104980469,114.17967224121094,99.38153076171875
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\680b86dc-14e0-4668-95c8-776193015146___RS_Erly.B 7854.JPG,256,256,1.0,122.03648376464844,43.92972946166992,3327.604248046875,6.953424403901229,127.50311279296875,121.24807739257812,111.75816345214844
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\68d12608-22a0-4b11-ab99-37cb4cd6fdce___RS_Erly.B 6392.JPG,256,256,1.0,84.10020446777344,31.85706901550293,1740.67138671875,6.9447043470282,82.60414123535156,88.08636474609375,67.49888610839844
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\69e0581c-14a5-42d8-ad48-4f689d05632f___RS_Erly.B 6432.JPG,256,256,1.0,106.18151092529297,34.87281036376953,1027.232177734375,6.91004377351312,101.86935424804688,110.31805419921875,96.19184875488281
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\6a6f1594-62fa-487a-a51f-38b86e7483cf___RS_Erly.B 6360.JPG,256,256,1.0,98.43305206298828,28.102991104125977,424.78631591796875,6.631988197753414,100.11643981933594,101.17263793945312,79.911376953125
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\6efab540-3bb1-47fd-b55f-ed447305f500___RS_Erly.B 7397.JPG,256,256,1.0,101.71619415283203,35.668025970458984,509.7231750488281,6.990405304324146,98.49978637695312,104.50804138183594,95.776611328125
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\6f8046e5-2fc8-4243-a887-b4e99d16397d___RS_Erly.B 6471.JPG,256,256,1.0,96.92990112304688,25.954038619995117,1051.9110107421875,6.657706279850777,90.05278015136719,104.49359130859375,76.02082824707031
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\6fbefe16-4635-4a03-b245-65594ded39cf___RS_Erly.B 7654.JPG,256,256,1.0,102.86117553710938,51.806522369384766,894.7421264648438,7.344532572780986,100.56019592285156,105.4378662109375,95.62846374511719
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\7984dac1-acc8-466a-bbee-7377ea702462___RS_Erly.B 8386.JPG,256,256,1.0,115.41017150878906,51.741546630859375,5902.298828125,7.559770640950852,112.80570983886719,120.80833435058594,94.44534301757812
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\7e236dc3-40e2-4ff9-8356-4fb7a3fcc0ff___RS_Erly.B 6426.JPG,256,256,1.0,91.69337463378906,38.3839111328125,775.7705078125,6.993816298611192,89.22129821777344,94.76988220214844,82.33586120605469
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\815fb4d0-7902-45a2-a7c7-2ee400a2e25a___RS_Erly.B 7646.JPG,256,256,1.0,98.72265625,49.96595001220703,1585.588623046875,7.310156475863245,96.35665893554688,100.71659851074219,94.66116333007812
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\829d0a5e-326c-4ae6-a3c6-c65297cb5d2f___RS_Erly.B 8338.JPG,256,256,1.0,112.99390411376953,58.47702407836914,3478.16650390625,7.615403143913403,119.84341430664062,117.14581298828125,73.65025329589844
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\84fe717f-2161-43c2-ad2f-ee2678a31e9f___RS_Erly.B 9416.JPG,256,256,1.0,104.59114837646484,40.7718620300293,1681.7529296875,7.161700783781461,105.77833557128906,106.119140625,93.60955810546875
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\8597694d-3162-40ab-9f5b-e8c7cf03e045___RS_Erly.B 9485.JPG,256,256,1.0,102.64688110351562,43.428462982177734,5116.796875,7.342602118497926,97.39306640625,108.71330261230469,85.18988037109375
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\893b7469-eb50-4567-9292-dc8f7610c311___RS_Erly.B 6442.JPG,256,256,1.0,99.3474349975586,32.61458206176758,720.3076171875,6.952423294502885,94.81892395019531,104.42207336425781,85.09489440917969
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\89e7a492-7347-4659-ac0b-2df664ed4c80___RS_Erly.B 8438.JPG,256,256,1.0,122.0928726196289,54.634071350097656,6419.95556640625,7.494471262008268,129.78359985351562,120.83822631835938,108.38188171386719
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\8a13da5b-4bc2-485a-962d-df8c6634ea00___RS_Erly.B 7519.JPG,256,256,1.0,97.3529052734375,45.04184341430664,1117.103271484375,7.0737387115191686,90.12109375,102.99549865722656,87.26609802246094
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\8ac21e2c-f953-4e96-8d43-e82dae24017e___RS_Erly.B 7459.JPG,256,256,1.0,85.16316223144531,32.27064514160156,2352.93408203125,7.0165605314626704,85.18382263183594,86.96078491210938,75.852783203125
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\8c757ec5-a977-412f-bf8e-208fefc79063___RS_Erly.B 9504.JPG,256,256,1.0,127.13932037353516,59.833473205566406,4223.05859375,7.623617095373973,125.83834838867188,130.3262481689453,114.14167785644531
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\8d4ae220-8a79-4ca0-886c-92e90fc7efb2___RS_Erly.B 7625.JPG,256,256,1.0,106.11388397216797,34.47575759887695,2030.7236328125,7.043069369766094,98.90621948242188,110.93711853027344,100.18272399902344
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\8eba4e89-f5bf-45d4-be9b-30dfde83f538___RS_Erly.B 7586.JPG,256,256,1.0,121.07992553710938,44.62704086303711,1240.8690185546875,7.160078526408892,117.282958984375,123.59320068359375,118.09745788574219
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\90b9c783-480b-4f9b-a97a-d632f60a8f24___RS_Erly.B 9566.JPG,256,256,1.0,113.32942962646484,43.423553466796875,915.0653686523438,7.130737989676092,107.15652465820312,117.74766540527344,106.76969909667969
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\93296d31-4bc2-4998-adce-ec243e940152___RS_Erly.B 7410.JPG,256,256,1.0,109.67619323730469,26.76726722717285,2134.140625,6.726674040522234,109.591796875,110.85231018066406,103.84159851074219
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\9664a85d-6c90-46d7-98e6-cbf1b99cc53e___RS_Erly.B 7503.JPG,256,256,1.0,110.8638916015625,38.973182678222656,972.6690673828125,7.032381365709924,111.58122253417969,112.66375732421875,99.71476745605469
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\96aa2fd2-d8dc-4650-9b56-7b0f25f27edf___RS_Erly.B 7821.JPG,256,256,1.0,121.92143249511719,46.71184539794922,9157.8720703125,7.349184746285217,124.57933044433594,121.45890808105469,117.33186340332031
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\983a04ad-2cc6-4d78-9365-a67012b4ffdc___RS_Erly.B 7661.JPG,256,256,1.0,108.29400634765625,25.58961296081543,613.134765625,6.622303571886888,104.86178588867188,111.25404357910156,102.05450439453125
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\9ba87e80-e0d5-4b50-8f7e-a0957c370320___RS_Erly.B 8324.JPG,256,256,1.0,117.5359115600586,69.97373962402344,7496.6044921875,7.782858186467477,112.43159484863281,121.71485900878906,109.40560913085938
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\9d8aacaf-ef28-4f23-a18d-4035f59d92b1___RS_Erly.B 7565.JPG,256,256,1.0,102.02908325195312,31.677885055541992,692.6817016601562,6.79059415225638,96.85032653808594,105.02949523925781,100.16252136230469
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\9e8f1cbd-f128-47f3-b90d-9c8dc1efcb78___RS_Erly.B 7425.JPG,256,256,1.0,123.79248046875,41.23408889770508,3334.172119140625,7.195024937132709,123.84642028808594,125.98533630371094,112.35971069335938
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\9eaef8d7-dd22-449e-b837-d01a7eb4afe6___RS_Erly.B 7686.JPG,256,256,1.0,121.09454345703125,59.054527282714844,5769.96337890625,7.4778479232939965,121.8712158203125,121.58518981933594,116.53103637695312
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\9f98d981-b130-4238-aa34-21b0edfc1eaf___RS_Erly.B 7806.JPG,256,256,1.0,124.98727416992188,46.963050842285156,8549.6357421875,7.3190813331706215,129.11636352539062,125.05912780761719,113.78746032714844
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\a138ec63-9d5e-4c6d-97d6-da0159c93c0a___RS_Erly.B 7744.JPG,256,256,1.0,119.203369140625,49.459877014160156,5083.7861328125,7.146024448210921,122.53651428222656,119.48628234863281,109.00448608398438
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\a52492e3-7916-4a13-a175-6a6c0dd3440a___RS_Erly.B 7613.JPG,256,256,1.0,116.96887969970703,32.61350631713867,1521.540283203125,6.930663212350469,111.85322570800781,119.76728820800781,115.97697448730469
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\a5b33d5a-99bc-43b9-b408-aaf9535189e0___RS_Erly.B 8372.JPG,256,256,1.0,108.92184448242188,51.63783264160156,6347.447265625,7.5583702902635,109.89424133300781,112.89620971679688,85.90690612792969
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\a5c26ace-e91d-4afc-a958-eee6bbe7aed2___RS_Erly.B 6361.JPG,256,256,1.0,99.98410034179688,29.742408752441406,1133.4925537109375,6.777283361990552,102.28108215332031,102.65338134765625,80.21505737304688
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\a8844870-0efc-494c-af8c-d5c94fd619f3___RS_Erly.B 7756.JPG,256,256,1.0,115.33749389648438,61.41508102416992,5024.66015625,7.207484353833377,117.78346252441406,116.55844116210938,102.6353759765625
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\a8b2bbbc-5bef-4ef4-8322-48cde639a9aa___RS_Erly.B 7438.JPG,256,256,1.0,86.98532104492188,40.23796844482422,2849.682861328125,7.189459011088047,88.13250732421875,87.54452514648438,81.09706115722656
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\ad567130-1714-4f31-9735-9ffe4b373964___RS_Erly.B 7623.JPG,256,256,1.0,100.75469970703125,53.84512710571289,296.38946533203125,7.290266948414492,98.80418395996094,102.316650390625,97.82789611816406
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\aea263ac-87a1-42b7-a3ca-15d69e55204e___RS_Erly.B 9486.JPG,256,256,1.0,123.80830383300781,47.31184387207031,1950.9942626953125,7.383188169219111,118.9249267578125,129.67572021484375,106.40432739257812
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\b037f266-a24e-4f2c-9115-cf2eadd17293___RS_Erly.B 8214.JPG,256,256,1.0,131.74993896484375,56.42231750488281,5226.31640625,7.6104253049981185,132.00289916992188,133.57864379882812,121.67022705078125
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\b2b63d7c-d8f7-44ff-b53e-6214ddbed5d9___RS_Erly.B 9509.JPG,256,256,1.0,168.3248748779297,48.364505767822266,4170.45947265625,7.239407782812057,172.84149169921875,169.33062744140625,151.30003356933594
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\b383b96d-13d9-454a-a179-3093e48d8708___RS_Erly.B 7500.JPG,256,256,1.0,111.26559448242188,30.619140625,504.185302734375,6.796493873268303,110.13226318359375,113.59146118164062,102.26193237304688
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\b58d7a66-097f-4167-abae-92f865407d90___RS_Erly.B 7845.JPG,256,256,1.0,124.40570068359375,39.11955642700195,13988.068359375,7.26971892378724,129.9971923828125,122.48475646972656,119.63153076171875
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\ba19f779-d0cf-4bc7-88df-96e6080fdc96___RS_Erly.B 7599.JPG,256,256,1.0,112.00716400146484,38.19633102416992,1310.10302734375,7.042594569460136,114.52716064453125,111.55328369140625,107.73484802246094
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\ba75cd48-68cb-49cb-9d79-d03c1b007852___RS_Erly.B 7432.JPG,256,256,1.0,103.59242248535156,47.07301712036133,1538.5325927734375,7.460083672563525,98.25660705566406,105.90936279296875,105.65702819824219
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\bac5677d-59b4-4183-839f-24860287ed6a___RS_Erly.B 9503.JPG,256,256,1.0,123.4686050415039,48.86391830444336,3460.78173828125,7.380737287985073,122.24845886230469,126.80615234375,109.48333740234375
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\baea464c-e54b-4e22-8bbc-8047d19ed0cf___RS_Erly.B 8323.JPG,256,256,1.0,87.77253723144531,52.183963775634766,5599.8037109375,7.4987436980195765,83.48837280273438,91.59234619140625,79.34033203125
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\bb2586ff-9676-4100-89f7-200d9ce5ecd6___RS_Erly.B 9386.JPG,256,256,1.0,133.68882751464844,57.3397216796875,4568.7294921875,7.413807821216485,135.80075073242188,134.8646240234375,122.09530639648438
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\c0caae76-1327-4d16-95dd-138603f7573b___RS_Erly.B 8362.JPG,256,256,1.0,124.06433868408203,65.35226440429688,6876.0986328125,7.746801879146583,126.00727844238281,126.16171264648438,108.16868591308594
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\c27f6ed4-7ae2-4187-8e96-edafd886f123___RS_Erly.B 7618.JPG,256,256,1.0,99.11834716796875,41.4556999206543,965.607421875,6.965582625184779,98.43313598632812,99.80807495117188,97.36405944824219
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\c35fc6de-4796-4f7a-a350-7bff160cbbd5___RS_Erly.B 7740.JPG,256,256,1.0,127.90615844726562,48.914405822753906,5012.03515625,7.1177876909661135,133.95172119140625,126.65328979492188,118.50094604492188
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\c43cc003-56f4-4d9d-b224-6948f499cf95___RS_Erly.B 7675.JPG,256,256,1.0,103.2208251953125,42.14601516723633,428.98602294921875,7.1716619818215195,99.35708618164062,106.97880554199219,94.00436401367188
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\c78c9d19-e83d-4c3b-a690-e6e3b95c979d___RS_Erly.B 9569.JPG,256,256,1.0,109.70742797851562,46.53339767456055,1346.41650390625,7.370122977477208,104.10420227050781,114.01786804199219,102.20866394042969
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\c8412a1c-4e61-4a35-9538-c3d3a7c46cbe___RS_Erly.B 7383.JPG,256,256,1.0,101.5153579711914,41.22236251831055,1107.1298828125,7.1070686298254895,99.16786193847656,104.45112609863281,92.55577087402344
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\c9fa82b3-776c-4a44-8309-a6faf88898e3___RS_Erly.B 7498.JPG,256,256,1.0,97.8631362915039,35.87958526611328,933.800537109375,7.097857462884227,98.46096801757812,99.575439453125,87.47834777832031
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\cc822ace-0411-4ff9-b040-3670031c6467___RS_Erly.B 7553.JPG,256,256,1.0,102.92369842529297,32.93522262573242,1000.843017578125,7.0190340413985055,98.34934997558594,107.21920776367188,92.80329895019531
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\d1668361-aac6-41e3-b729-c5e5092326c1___RS_Erly.B 7562.JPG,256,256,1.0,83.30931091308594,51.12143325805664,1279.6278076171875,6.962067239502882,80.55703735351562,86.24986267089844,75.38668823242188
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\d344e6d5-259e-4f1c-a72e-919ae9e13005___RS_Erly.B 6482.JPG,256,256,1.0,133.0057373046875,29.382728576660156,596.8998413085938,6.672935406352176,129.4295654296875,136.39674377441406,124.92471313476562
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\d368153c-6779-4a7e-a82d-9ae10dd36bb2___RS_Erly.B 7678.JPG,256,256,1.0,110.98456573486328,68.96595001220703,7779.23095703125,7.5329169360636055,111.00508117675781,111.40542602539062,108.76368713378906
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\d3ebceea-8021-4168-85a4-27ef48cdaacb___RS_Erly.B 7857.JPG,256,256,1.0,130.34228515625,41.47747802734375,13685.208984375,7.345793866773013,135.44444274902344,128.8031463623047,124.88568115234375
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\d452210c-ee07-4a6e-a0e0-15676dafacb1___RS_Erly.B 7419.JPG,256,256,1.0,81.68941497802734,41.177242279052734,1986.94189453125,7.2238800838686705,78.6103515625,86.3865966796875,65.57884216308594
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\dbbc206a-90ab-4b29-abe0-5613028278be___RS_Erly.B 8409.JPG,256,256,1.0,107.76306915283203,60.9342041015625,5024.02783203125,7.581182992413814,110.36126708984375,108.98887634277344,94.63664245605469
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\e0f7927f-2310-4db1-92cf-cb89a3e14678___RS_Erly.B 7848.JPG,256,256,1.0,122.50334167480469,47.096500396728516,6758.7900390625,7.370306227376254,125.37960815429688,122.0369873046875,117.36083984375
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\e29ee209-e895-434f-9078-db727c5a98dd___RS_Erly.B 9383.JPG,256,256,1.0,125.90284729003906,73.20584106445312,3339.86572265625,7.640956034673561,122.6492919921875,129.7033233642578,114.86715698242188
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\e2e1bccc-15ec-47f8-8ee7-d33be16fac07___RS_Erly.B 9523.JPG,256,256,1.0,114.63008117675781,54.233978271484375,703.968017578125,7.501779132150083,103.72967529296875,119.99862670898438,115.57638549804688
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\e5266d06-0ba7-49c6-9bc6-c8351b56fc88___RS_Erly.B 8294.JPG,256,256,1.0,87.0743408203125,55.97920608520508,3709.811767578125,7.532233643653907,84.65431213378906,90.91191101074219,73.66148376464844
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\e592659e-566b-454b-95ba-851f3a53197c___RS_Erly.B 7843.JPG,256,256,1.0,125.45542907714844,44.00397491455078,4781.1376953125,7.0902843285216655,131.46136474609375,126.35487365722656,105.07173156738281
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\e5f8bd02-fa52-4ba0-9074-cb7618adacda___RS_Erly.B 9617.JPG,256,256,1.0,100.0993423461914,50.3043098449707,1576.866943359375,7.41650888066823,97.31474304199219,101.71342468261719,99.09170532226562
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\e7d248e4-a5e5-431f-9061-6383c14d8526___RS_Erly.B 7426.JPG,256,256,1.0,89.40662384033203,34.410858154296875,1927.057373046875,7.070031215502997,91.78453063964844,89.53976440429688,82.48423767089844
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\e81dfd96-227c-41a7-8cf8-dbc14f2e4b33___RS_Erly.B 7407.JPG,256,256,1.0,90.19284057617188,48.49474334716797,1172.988525390625,7.121992237522064,85.48609924316406,94.39553833007812,80.89755249023438
PlantVillage Internal,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\ea08bf85-06df-41d8-8b09-29feb53cdccf___RS_Erly.B 7486.JPG,256,256,1.0,117.08616638183594,35.601951599121094,1576.0948486328125,7.084753421785312,116.35768127441406,118.62434387207031,111.07652282714844
