domain,dataset,sample_index,sample_id,image_path,relative_path,true_class_index,true_class_name,predicted_class_index,predicted_class_name,confidence,correct,shared8_ground_truth,high_confidence_ge_90,very_high_confidence_ge_95,low_confidence_lt_70,cam_primary_target_index,cam_primary_target_name,generate_true_class_comparison_cam
internal,PlantVillage,529,PV_TEST_00529,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\3152f2ab-94e6-4e06-8fb9-568c45d31b0b___RS_Late.B 6175.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\3152f2ab-94e6-4e06-8fb9-568c45d31b0b___RS_Late.B 6175.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999889088734284,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,530,PV_TEST_00530,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\335be291-a0f7-4b25-aa7c-99af0b073dc9___GHLB2 Leaf 8640.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\335be291-a0f7-4b25-aa7c-99af0b073dc9___GHLB2 Leaf 8640.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999989883373124,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,531,PV_TEST_00531,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\345e34f9-1a77-4d5f-bd62-aa41f648e41d___GHLB2 Leaf 8930.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\345e34f9-1a77-4d5f-bd62-aa41f648e41d___GHLB2 Leaf 8930.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999990773439362,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,532,PV_TEST_00532,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\34bd18fa-d898-40d4-83ed-665caabed7d0___RS_Late.B 5113.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\34bd18fa-d898-40d4-83ed-665caabed7d0___RS_Late.B 5113.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999971203293274,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,533,PV_TEST_00533,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\35a4883c-bef7-4465-b136-a7465a0752de___RS_Late.B 5054.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\35a4883c-bef7-4465-b136-a7465a0752de___RS_Late.B 5054.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999987907088647,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,534,PV_TEST_00534,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\37f580bd-7070-4cb0-b4ab-53b78ffc96ae___RS_Late.B 7109.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\37f580bd-7070-4cb0-b4ab-53b78ffc96ae___RS_Late.B 7109.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999987063336597,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,535,PV_TEST_00535,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\385e730c-e1f9-4f46-b8b0-42bfa13866d7___RS_Late.B 4965.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\385e730c-e1f9-4f46-b8b0-42bfa13866d7___RS_Late.B 4965.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.999998366365687,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,536,PV_TEST_00536,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\3afd2f69-8335-4cb1-842c-1f95bb98f07e___RS_Late.B 6502.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\3afd2f69-8335-4cb1-842c-1f95bb98f07e___RS_Late.B 6502.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999987971992046,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,537,PV_TEST_00537,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\3be006f1-7062-47da-a375-8fb7fedb77c0___RS_Late.B 6229.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\3be006f1-7062-47da-a375-8fb7fedb77c0___RS_Late.B 6229.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999985319130521,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,538,PV_TEST_00538,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\3f36ff41-3817-497b-95c9-7f79819925e7___RS_Late.B 6314.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\3f36ff41-3817-497b-95c9-7f79819925e7___RS_Late.B 6314.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999973204175883,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,539,PV_TEST_00539,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\3f389ac5-10ee-4623-98f2-76b0b479cf3e___RS_Late.B 6785.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\3f389ac5-10ee-4623-98f2-76b0b479cf3e___RS_Late.B 6785.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999974720318884,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,540,PV_TEST_00540,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\40161a9a-7473-4496-9267-99a451276868___RS_Late.B 5021.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\40161a9a-7473-4496-9267-99a451276868___RS_Late.B 5021.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999982210991702,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,541,PV_TEST_00541,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\40bca58c-a09e-429b-a0b3-03fce3ea88e5___GHLB2 Leaf 9113.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\40bca58c-a09e-429b-a0b3-03fce3ea88e5___GHLB2 Leaf 9113.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999987280762518,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,542,PV_TEST_00542,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\413f7280-43ce-4f09-983c-8266588a6e67___RS_Late.B 7088.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\413f7280-43ce-4f09-983c-8266588a6e67___RS_Late.B 7088.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999981004674325,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,543,PV_TEST_00543,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\41c1d7a7-5d90-4b0a-bd41-565393d422c5___GHLB2 Leaf 108.1.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\41c1d7a7-5d90-4b0a-bd41-565393d422c5___GHLB2 Leaf 108.1.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999988518830555,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,544,PV_TEST_00544,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\434242f4-5988-41b8-9ab3-375b76b31766___RS_Late.B 6497.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\434242f4-5988-41b8-9ab3-375b76b31766___RS_Late.B 6497.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.999998842347678,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,545,PV_TEST_00545,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\4378c0ca-ff9f-48f4-8311-e716e89b1a99___RS_Late.B 5087.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\4378c0ca-ff9f-48f4-8311-e716e89b1a99___RS_Late.B 5087.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999981293895269,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,546,PV_TEST_00546,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\4435bd64-52a2-46cf-a319-a13a28571b03___GHLB2 Leaf 157.2.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\4435bd64-52a2-46cf-a319-a13a28571b03___GHLB2 Leaf 157.2.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999988741600738,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,547,PV_TEST_00547,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\4462526f-af54-4342-8f7d-56f5a6052e9b___GHLB2 Leaf 111.1.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\4462526f-af54-4342-8f7d-56f5a6052e9b___GHLB2 Leaf 111.1.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999985021955031,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,548,PV_TEST_00548,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\449c9233-a3bb-4743-874b-f5d092d652b9___GHLB2 Leaf 8975.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\449c9233-a3bb-4743-874b-f5d092d652b9___GHLB2 Leaf 8975.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.99999898772766,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,549,PV_TEST_00549,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\44e96c62-48e6-454c-bab5-c34569deb2a5___RS_Late.B 5162.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\44e96c62-48e6-454c-bab5-c34569deb2a5___RS_Late.B 5162.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999989726828666,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,550,PV_TEST_00550,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\44f72a0c-3313-44bd-acdb-905ae5944a57___GHLB2 Leaf 8880.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\44f72a0c-3313-44bd-acdb-905ae5944a57___GHLB2 Leaf 8880.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999986985320831,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,551,PV_TEST_00551,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\46c6a276-b915-46d0-9a28-5655645c2d8b___RS_Late.B 7115.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\46c6a276-b915-46d0-9a28-5655645c2d8b___RS_Late.B 7115.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999984185715687,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,552,PV_TEST_00552,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\48246fa8-29ce-4ae2-abc3-586440295cf0___RS_Late.B 5459.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\48246fa8-29ce-4ae2-abc3-586440295cf0___RS_Late.B 5459.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999984349109754,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,553,PV_TEST_00553,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\48f00178-13a0-4565-b09d-57944fe67472___RS_Late.B 5081.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\48f00178-13a0-4565-b09d-57944fe67472___RS_Late.B 5081.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.999996878668809,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,554,PV_TEST_00554,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\491a9294-8f46-4563-9787-6b8b68a9c050___RS_Late.B 6591.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\491a9294-8f46-4563-9787-6b8b68a9c050___RS_Late.B 6591.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999981669293916,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,555,PV_TEST_00555,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\49d0531e-3d55-47b6-a4ed-2d87bd23bbcf___RS_Late.B 5457.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\49d0531e-3d55-47b6-a4ed-2d87bd23bbcf___RS_Late.B 5457.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999976438864322,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,556,PV_TEST_00556,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\4a5a39d1-e05e-4ec2-acf7-3987cd04a71e___RS_Late.B 6547.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\4a5a39d1-e05e-4ec2-acf7-3987cd04a71e___RS_Late.B 6547.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999988195297012,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,557,PV_TEST_00557,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\4ae26730-1f0b-4f49-aad5-774f0ed4df35___GHLB2 Leaf 8621.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\4ae26730-1f0b-4f49-aad5-774f0ed4df35___GHLB2 Leaf 8621.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999991991188553,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,558,PV_TEST_00558,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\4b115bc3-911c-4e98-b948-a6a360f06a87___GHLB_PS Leaf 25 Day 9.jpg,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\4b115bc3-911c-4e98-b948-a6a360f06a87___GHLB_PS Leaf 25 Day 9.jpg,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999988955363035,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,559,PV_TEST_00559,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\4c27ed2d-96c2-4f8f-ac68-d699bc665cec___GHLB2 Leaf 8954.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\4c27ed2d-96c2-4f8f-ac68-d699bc665cec___GHLB2 Leaf 8954.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.999998851705429,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,560,PV_TEST_00560,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\4ceb4156-66d9-4405-9472-82a35f0fa245___GHLB2 Leaf 8662.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\4ceb4156-66d9-4405-9472-82a35f0fa245___GHLB2 Leaf 8662.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999979820640629,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,561,PV_TEST_00561,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\4d6314e5-b280-4872-8eb6-cf4632934ae3___GHLB2 Leaf 81.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\4d6314e5-b280-4872-8eb6-cf4632934ae3___GHLB2 Leaf 81.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999985300284493,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,562,PV_TEST_00562,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\4f52cae6-d6f1-4557-987a-eb9318dc574f___RS_Late.B 6439.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\4f52cae6-d6f1-4557-987a-eb9318dc574f___RS_Late.B 6439.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999977943048897,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,563,PV_TEST_00563,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\4fa3fe36-2c59-4860-be94-508954283149___RS_Late.B 5495.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\4fa3fe36-2c59-4860-be94-508954283149___RS_Late.B 5495.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999986647221267,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,564,PV_TEST_00564,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\50d87798-e696-4845-89d8-13de30ebbdcd___GHLB2 Leaf 8818.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\50d87798-e696-4845-89d8-13de30ebbdcd___GHLB2 Leaf 8818.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999989018407179,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,565,PV_TEST_00565,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\541b1d99-c630-4730-861f-a8ef53615709___GHLB2 Leaf 8857.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\541b1d99-c630-4730-861f-a8ef53615709___GHLB2 Leaf 8857.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.999998580708486,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,566,PV_TEST_00566,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\54ead8ea-8e27-4c67-b683-7420d5c6ae3e___RS_Late.B 6061.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\54ead8ea-8e27-4c67-b683-7420d5c6ae3e___RS_Late.B 6061.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999988090235844,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,567,PV_TEST_00567,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\5735bc4e-7a49-4a84-85f6-de312603c7f5___GHLB2 Leaf 8668.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\5735bc4e-7a49-4a84-85f6-de312603c7f5___GHLB2 Leaf 8668.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999981779913187,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,568,PV_TEST_00568,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\573be558-1fa3-4889-88d6-4c733f4c79d6___GHLB2 Leaf 8598.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\573be558-1fa3-4889-88d6-4c733f4c79d6___GHLB2 Leaf 8598.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.999998858877326,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,569,PV_TEST_00569,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\57c53f65-3137-41d3-9bf7-7ac867f3efe8___RS_Late.B 6255.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\57c53f65-3137-41d3-9bf7-7ac867f3efe8___RS_Late.B 6255.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999989034886713,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,570,PV_TEST_00570,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\57e8eac3-bf54-463c-a3d7-6ef04ae0a8dc___GHLB2 Leaf 124.3.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\57e8eac3-bf54-463c-a3d7-6ef04ae0a8dc___GHLB2 Leaf 124.3.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999985732397696,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,571,PV_TEST_00571,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\58465768-148b-40c6-8534-e695e9c517d5___GHLB2 Leaf 95.1.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\58465768-148b-40c6-8534-e695e9c517d5___GHLB2 Leaf 95.1.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999986333669383,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,572,PV_TEST_00572,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\5916c8e5-c9d2-4bc5-b5e7-8812caf890aa___GHLB_PS Leaf 29 Day 12.jpg,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\5916c8e5-c9d2-4bc5-b5e7-8812caf890aa___GHLB_PS Leaf 29 Day 12.jpg,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999984924137881,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,573,PV_TEST_00573,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\5a4428ec-59da-40e5-823c-2e5bbb2a1fb6___RS_Late.B 5461.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\5a4428ec-59da-40e5-823c-2e5bbb2a1fb6___RS_Late.B 5461.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999971709344122,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,574,PV_TEST_00574,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\5aac391c-87ed-44cd-84f0-a7bf235003fd___RS_Late.B 4842.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\5aac391c-87ed-44cd-84f0-a7bf235003fd___RS_Late.B 4842.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999851364201603,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,575,PV_TEST_00575,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\5b4ca8b4-ed80-43c7-90ca-f9912d9fb7b6___RS_Late.B 5226.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\5b4ca8b4-ed80-43c7-90ca-f9912d9fb7b6___RS_Late.B 5226.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999137629255577,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,576,PV_TEST_00576,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\5b95aab7-c5be-42e3-afc8-c99f7c1c2c0c___GHLB2 Leaf 8658.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\5b95aab7-c5be-42e3-afc8-c99f7c1c2c0c___GHLB2 Leaf 8658.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999988040814652,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,577,PV_TEST_00577,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\5c6dfda8-1d4e-4ad0-92b1-5c6ffc790ea1___RS_Late.B 6223.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\5c6dfda8-1d4e-4ad0-92b1-5c6ffc790ea1___RS_Late.B 6223.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999988198143442,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,578,PV_TEST_00578,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\5de5dfbd-cd1f-4e5f-a263-256abb97b05b___GHLB_PS Leaf 8.1 Day 13.jpg,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\5de5dfbd-cd1f-4e5f-a263-256abb97b05b___GHLB_PS Leaf 8.1 Day 13.jpg,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999990285349344,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,579,PV_TEST_00579,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\5e590575-5588-422f-96a7-5e8c920fc7e2___GHLB2 Leaf 8671.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\5e590575-5588-422f-96a7-5e8c920fc7e2___GHLB2 Leaf 8671.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999983454733378,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,580,PV_TEST_00580,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\5f21282c-e2ef-4c4a-ace1-b5701fe7effc___GHLB2 Leaf 8999.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\5f21282c-e2ef-4c4a-ace1-b5701fe7effc___GHLB2 Leaf 8999.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999990647633995,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,581,PV_TEST_00581,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\5f3a7632-91cb-4b5f-a36f-9e31f8daf5d5___GHLB2 Leaf 9056.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\5f3a7632-91cb-4b5f-a36f-9e31f8daf5d5___GHLB2 Leaf 9056.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999985002711572,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,582,PV_TEST_00582,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\5f473bdb-1899-4877-8d8f-df2e94996d1f___RS_Late.B 6266.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\5f473bdb-1899-4877-8d8f-df2e94996d1f___RS_Late.B 6266.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999989162344616,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,583,PV_TEST_00583,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\62474b8c-4625-4d73-ab6a-5e1d328a9cd4___GHLB2 Leaf 9038.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\62474b8c-4625-4d73-ab6a-5e1d328a9cd4___GHLB2 Leaf 9038.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999982255414827,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,584,PV_TEST_00584,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\62ca9559-f079-4bac-864e-9da06a4eb3a2___GHLB2 Leaf 148.1.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\62ca9559-f079-4bac-864e-9da06a4eb3a2___GHLB2 Leaf 148.1.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999989115833872,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,585,PV_TEST_00585,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\634c3515-80da-4144-8cc8-9b8bb29134ec___RS_Late.B 5481.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\634c3515-80da-4144-8cc8-9b8bb29134ec___RS_Late.B 5481.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999987713857235,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,586,PV_TEST_00586,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\63c3c2c0-f5fc-4d89-9990-784c9229542e___RS_Late.B 5612.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\63c3c2c0-f5fc-4d89-9990-784c9229542e___RS_Late.B 5612.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999938737796963,True,True,True,True,False,2,Tomato_Late_blight,False
internal,PlantVillage,587,PV_TEST_00587,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\64984183-009e-4dba-a25a-f769bab08080___GHLB2 Leaf 8637.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\64984183-009e-4dba-a25a-f769bab08080___GHLB2 Leaf 8637.JPG,2,Tomato_Late_blight,2,Tomato_Late_blight,0.9999992268899925,True,True,True,True,False,2,Tomato_Late_blight,False
