image_path,class,red_mean,green_mean,blue_mean,red_std,green_std,blue_std
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\59785876-4697-4cbe-881d-26133ccd21ec___RS_HL 9746.JPG,Tomato_healthy,126.91236877441406,128.3697509765625,125.58255004882812,44.10389709472656,45.27096176147461,50.472049713134766
D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\06d0298e-18e5-4bf5-8d33-8feef6600f15___RS_Erly.B 7573.JPG,Tomato_Early_blight,82.91078186035156,94.38967895507812,87.15635681152344,32.49803924560547,21.274517059326172,30.655107498168945
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\3d39341d-dbcb-4453-b193-c00d57af0fe9___Com.G_SpM_FL 1313.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,134.1163330078125,132.41363525390625,118.26329040527344,43.26736831665039,38.5694580078125,53.22071075439453
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\10738d0a-42a6-4f9f-aab6-d2676eb89236___Matt.S_CG 1692.JPG,Tomato_Septoria_leaf_spot,130.6427459716797,130.8743438720703,120.72677612304688,46.577754974365234,32.5557975769043,47.55485153198242
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\8052efac-6f32-4087-a83b-721dfa88364c___YLCV_GCREC 2373.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,107.03326416015625,109.95689392089844,96.0457763671875,46.946990966796875,42.004581451416016,46.39193344116211
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\b12f3967-aa7e-4c0a-bb81-9b96a3e6587d___Matt.S_CG 1249.JPG,Tomato_Septoria_leaf_spot,101.66719055175781,112.60281372070312,90.92079162597656,41.115142822265625,16.364137649536133,38.9960823059082
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\5343448b-1c53-435c-9f2a-7344772438a2___GCREC_Bact.Sp 3057.JPG,Tomato_Bacterial_spot,101.06611633300781,107.1234130859375,102.07185363769531,49.677642822265625,37.25560760498047,43.649662017822266
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\8abdbac6-0685-400e-94bd-436f1424dcca___YLCV_NREC 2957.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,119.89627075195312,115.17924499511719,100.39128112792969,38.36742401123047,31.189481735229492,42.84878158569336
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f8505395-0291-442f-a735-f98b806f896e___Com.G_SpM_FL 1271.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,131.19483947753906,132.74740600585938,116.82661437988281,47.62772750854492,42.12333679199219,55.57125473022461
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\0ca720d9-bea9-4ae0-ae2c-11d58f58cd1c___YLCV_NREC 2931.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,117.99516296386719,113.88006591796875,104.12001037597656,42.30463790893555,33.14257049560547,44.14317321777344
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\2163ce75-fc7d-4758-8f95-4f1db8fbf1b7___UF.GRC_YLCV_Lab 02066.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,126.43838500976562,137.9757843017578,101.06474304199219,23.144441604614258,23.683820724487305,40.219146728515625
D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\0ed61d9f-3301-4088-a020-ccc9ebed8b21___Com.G_TgS_FL 8399.JPG,Tomato__Target_Spot,118.68545532226562,116.14993286132812,110.91290283203125,45.03291320800781,39.31879806518555,45.56285858154297
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\7d33e936-13b3-4df1-9364-68dc42179683___YLCV_GCREC 2056.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,99.38516235351562,106.115234375,83.9002685546875,48.897518157958984,40.332313537597656,47.984683990478516
D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\d9dcd400-3863-447c-a365-f5b14e401aa6___Com.G_TgS_FL 9836.JPG,Tomato__Target_Spot,116.78616333007812,115.34638977050781,112.86927795410156,45.269248962402344,34.33809280395508,44.00093460083008
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\4f617600-4d99-4f96-98c6-27a08425dbda___GCREC_Bact.Sp 6251.JPG,Tomato_Bacterial_spot,94.05158996582031,104.58494567871094,89.80036926269531,41.023109436035156,30.904943466186523,40.68657302856445
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\3fe2b8ea-2a58-4666-955c-bfc42c89e7bf___YLCV_NREC 2208.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,118.98939514160156,107.16148376464844,94.26986694335938,39.435813903808594,32.01664733886719,41.15690231323242
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\3de6e17b-7441-4f4f-95b5-8839c4f254a2___YLCV_GCREC 2066.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,95.64006042480469,101.72059631347656,78.98460388183594,49.79446792602539,44.27547836303711,48.11103057861328
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\207dee29-3d2e-4f08-9642-ef4c932fb280___GHLB2 Leaf 8608.JPG,Tomato_Late_blight,108.92924499511719,111.02987670898438,111.96124267578125,17.380626678466797,19.26209831237793,17.562902450561523
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\d5fc4513-574d-4be6-a8ba-1dc840b21fc4___RS_Late.B 6470.JPG,Tomato_Late_blight,135.05311584472656,132.35745239257812,115.44859313964844,37.777347564697266,34.2850456237793,53.49899673461914
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\df46d711-05b9-48cd-b175-24391bbb92ad___Matt.S_CG 7664.JPG,Tomato_Septoria_leaf_spot,137.1614990234375,144.6437225341797,128.41297912597656,52.119991302490234,42.66114807128906,59.89036178588867
D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\326f1d4e-e38a-4b91-8e92-31e43484e787___Com.G_TgS_FL 8394.JPG,Tomato__Target_Spot,115.32772827148438,108.79566955566406,108.64425659179688,48.19615173339844,45.31180953979492,47.74138641357422
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\0a9e37a2-95d5-4af7-95a1-2cbb67074452___YLCV_NREC 2291.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,145.14305114746094,144.17605590820312,120.67829895019531,61.054664611816406,53.10868835449219,66.1545639038086
D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\b8ad1d10-7809-4969-8bc0-2e44a3dc3157___Crnl_L.Mold 6664.JPG,Tomato_Leaf_Mold,121.70803833007812,120.99819946289062,108.94599914550781,53.41992950439453,42.24845886230469,52.14207458496094
D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\f0e71c5c-4a0b-4b97-88db-19438a52d9b1___Crnl_L.Mold 8751.JPG,Tomato_Leaf_Mold,124.05345153808594,128.0375518798828,107.86207580566406,40.661895751953125,38.203277587890625,54.9724235534668
D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\b0636c15-fdf5-4835-a5f9-57875579f53b___Crnl_L.Mold 6668.JPG,Tomato_Leaf_Mold,117.46090698242188,120.87332153320312,104.57951354980469,56.41581726074219,46.325660705566406,55.31839370727539
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\4b6307a8-d60b-4e45-a8b4-5e1cd50f2a62___GHLB2 Leaf 8588.JPG,Tomato_Late_blight,116.48776245117188,125.83766174316406,112.54425048828125,17.69175148010254,22.107818603515625,26.562278747558594
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\2097ad9f-76af-47d8-b6f4-232437ba1f87___Matt.S_CG 1240.JPG,Tomato_Septoria_leaf_spot,124.26480102539062,116.06588745117188,69.65570068359375,22.647850036621094,24.093713760375977,37.10023880004883
D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\366e550d-8604-44cd-b239-325d9e14a4f4___RS_Erly.B 6378.JPG,Tomato_Early_blight,82.30596923828125,93.41279602050781,75.77410888671875,37.8702507019043,31.01715087890625,42.32296371459961
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\5bb2afe5-b3f9-4c0f-94fc-aef0def5d5c0___UF.GRC_YLCV_Lab 09472.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,101.10401916503906,112.73429870605469,77.67181396484375,21.938426971435547,23.709300994873047,36.726200103759766
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\fb123526-11fd-4d0d-96cc-3423da0b61a2___RS_HL 9756.JPG,Tomato_healthy,104.67819213867188,108.0177001953125,104.69293212890625,46.54695129394531,46.37921905517578,51.67860412597656
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\4076ca17-4ef4-4d2c-bfd9-9b7fd88e358a___UF.GRC_YLCV_Lab 02880.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,118.18489074707031,129.7977294921875,86.81834411621094,25.887470245361328,27.413846969604492,36.522403717041016
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\92abc2a8-b18b-45f9-bf9a-c774cc040ac7___GHLB2 Leaf 149.2.JPG,Tomato_Late_blight,117.2454833984375,115.3692626953125,110.71119689941406,34.906227111816406,33.574771881103516,33.45060729980469
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\457a69a1-8599-4401-bda6-3f295011ff44___UF.GRC_YLCV_Lab 03111.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,115.83673095703125,133.76670837402344,90.5299072265625,26.597909927368164,25.23228645324707,44.20100021362305
D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\ce262a9d-d75d-4438-afec-52fc07944ddb___Com.G_TgS_FL 1047.JPG,Tomato__Target_Spot,117.2310791015625,117.28056335449219,101.89483642578125,54.0752067565918,49.291290283203125,56.54066848754883
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\3f75dffc-41bb-4db0-bc3f-a8879e1f4523___GCREC_Bact.Sp 3601.JPG,Tomato_Bacterial_spot,90.25828552246094,99.02537536621094,82.237548828125,37.32567596435547,26.608278274536133,36.753929138183594
D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\55aaf81e-1a23-419c-9b20-a24f5ab5e0ec___Crnl_L.Mold 6549.JPG,Tomato_Leaf_Mold,114.57476806640625,115.72024536132812,97.99815368652344,48.21892166137695,34.624122619628906,49.339778900146484
D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\0bed4d68-b82c-4e96-bbfe-e0fc10df01aa___RS_Erly.B 8301.JPG,Tomato_Early_blight,118.03266906738281,122.38427734375,109.28067016601562,66.7889404296875,61.597103118896484,67.50804901123047
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\7e494cc4-1b61-48a4-b8ff-164ac9162d37___YLCV_GCREC 2566.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,118.42483520507812,123.1534423828125,108.4095458984375,43.77311706542969,29.107011795043945,46.259071350097656
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\4156d099-7224-4fce-a317-31bfdd0759b2___UF.GRC_YLCV_Lab 02423.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,125.12660217285156,139.54922485351562,86.60554504394531,32.33791732788086,33.06113052368164,43.74000930786133
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\90c510c8-2026-4087-9243-2775a6109ff9___YLCV_NREC 2409.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,124.17765808105469,118.10371398925781,91.88447570800781,64.56160736083984,56.25706100463867,63.73161697387695
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\c300021d-846e-4736-8855-53f17af1ad36___Keller.St_CG 1930.JPG,Tomato_Septoria_leaf_spot,127.34724426269531,122.9766845703125,107.56271362304688,35.896881103515625,36.10493469238281,51.66114807128906
D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\158d72b9-7f14-4466-9b20-13909636294f___Crnl_L.Mold 8829.JPG,Tomato_Leaf_Mold,116.07337951660156,125.63539123535156,113.94393920898438,39.814605712890625,35.96095657348633,52.85425567626953
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\6cf3dccb-4d7d-430f-b49f-e18de33a65c2___UF.GRC_BS_Lab Leaf 1013.JPG,Tomato_Bacterial_spot,118.97080993652344,120.62548828125,108.69549560546875,26.358007431030273,26.995635986328125,32.39788818359375
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\e33fbdfb-6511-47b7-9dc2-afa294f3ba0e___UF.GRC_BS_Lab Leaf 1045.JPG,Tomato_Bacterial_spot,108.69187927246094,112.72880554199219,86.60089111328125,28.818082809448242,26.931564331054688,35.851688385009766
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\5e01fe8b-38c3-4de6-beee-50266519f226___Com.G_SpM_FL 9376.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,131.65101623535156,131.86483764648438,118.64210510253906,46.559383392333984,37.41461944580078,51.8515510559082
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\8dff4125-96c2-44fc-bd3f-734fa57621ba___RS_Late.B 5025.JPG,Tomato_Late_blight,120.08921813964844,125.50608825683594,109.96859741210938,69.03507232666016,58.203670501708984,66.25326538085938
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\1ab21ded-952d-40a5-9c27-7161c11a6eba___UF.GRC_YLCV_Lab 08517.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,118.14227294921875,136.25173950195312,78.03379821777344,18.115629196166992,20.057374954223633,36.10742950439453
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\eed6f6bd-c665-4839-9c91-aa545bbbc202___RS_Late.B 5618.JPG,Tomato_Late_blight,125.46726989746094,122.14140319824219,114.35792541503906,52.80359649658203,41.292015075683594,50.61503982543945
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\89d38697-ff15-4cd6-95f6-2c563585a564___GCREC_Bact.Sp 6075.JPG,Tomato_Bacterial_spot,98.58242797851562,110.22966003417969,103.41001892089844,46.2889518737793,35.2952766418457,41.08407211303711
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\ef80fa2f-c46a-429d-a78a-b873bf6b27f9___RS_Late.B 6458.JPG,Tomato_Late_blight,129.44691467285156,126.27320861816406,126.73472595214844,45.15373992919922,41.31105041503906,52.312686920166016
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\82306885-f863-4d0c-983b-9c479a0ff83f___Com.G_SpM_FL 9478.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,105.38836669921875,106.17227172851562,99.06622314453125,38.11394119262695,25.765764236450195,40.73882293701172
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\793f6f20-096b-4a9e-bd2d-7d9c7cb0f5c2___UF.GRC_YLCV_Lab 01666.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,131.65921020507812,143.92196655273438,112.84376525878906,47.82328796386719,44.14516830444336,59.48027038574219
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\15753ecf-231e-4b8f-a8d6-85ca8f8bff10___YLCV_NREC 0157.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,112.26429748535156,112.79446411132812,91.50021362304688,42.150840759277344,32.03934097290039,46.472434997558594
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\73e4f052-4dac-4a8c-b34f-4bcf5398fc7c___UF.GRC_YLCV_Lab 02010.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,136.4792938232422,163.22579956054688,85.40626525878906,26.96860122680664,30.248138427734375,49.06113052368164
D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\d26e6749-f1ca-406c-b052-55ee39836f78___Com.G_TgS_FL 0970.JPG,Tomato__Target_Spot,111.77189636230469,110.67840576171875,103.49310302734375,47.13105010986328,39.46225357055664,48.26496124267578
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\c0767cc9-acc8-4f4b-b9b5-1958899633ef___GHLB2 Leaf 8807.JPG,Tomato_Late_blight,127.34197998046875,119.7330322265625,114.65457153320312,23.488399505615234,24.305618286132812,28.42748260498047
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\2b6c6705-59ce-4afe-8ad1-62a367ea10e0___RS_HL 9994.JPG,Tomato_healthy,122.04171752929688,125.65890502929688,116.35220336914062,49.70309829711914,48.47069549560547,56.27920150756836
D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\acc5fb41-7b03-44c2-8167-47346b97791a___RS_Erly.B 8320.JPG,Tomato_Early_blight,109.14895629882812,116.50984191894531,103.53837585449219,69.5938720703125,63.0504264831543,67.74813842773438
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\09dbdbad-6b02-45a8-a1d3-86cebfd1320d___Keller.St_CG 1799.JPG,Tomato_Septoria_leaf_spot,105.5574951171875,104.24922180175781,92.84373474121094,23.831727981567383,28.06433868408203,40.875789642333984
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\a74561dc-37d9-407f-bb58-596344859fa3___Com.G_SpM_FL 8517.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,114.58816528320312,110.68817138671875,97.04658508300781,59.477073669433594,53.553646087646484,60.13032150268555
D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\edd27dda-8e38-45da-9744-75982f71b4fe___Crnl_L.Mold 8762.JPG,Tomato_Leaf_Mold,127.17604064941406,128.14324951171875,112.07612609863281,55.092376708984375,53.97768020629883,65.81327819824219
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_mosaic_virus\155b3b3a-2eab-4b55-aa3c-bb8d7b53b624___PSU_CG 2302.JPG,Tomato__Tomato_mosaic_virus,132.99314880371094,130.49374389648438,122.93508911132812,44.991573333740234,36.790287017822266,53.520442962646484
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\4913ff90-0ca7-43b5-a157-a8ab19e43f12___UF.GRC_BS_Lab Leaf 0537.JPG,Tomato_Bacterial_spot,121.55276489257812,121.91326904296875,100.21809387207031,30.02398681640625,27.131874084472656,30.972881317138672
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\66dfa158-9918-43db-9c9f-5a34d66e86bc___GCREC_Bact.Sp 6005.JPG,Tomato_Bacterial_spot,94.30242919921875,101.482666015625,95.76849365234375,45.90589141845703,33.80405807495117,38.759544372558594
D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\bfafcb99-32f1-4310-a844-a0a0231afdbe___Crnl_L.Mold 6643.JPG,Tomato_Leaf_Mold,121.1383056640625,121.44073486328125,111.45976257324219,56.21590042114258,43.456844329833984,54.27937316894531
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\05796aef-4298-48b1-ac04-e3ba020cb8b8___GCREC_Bact.Sp 3650.JPG,Tomato_Bacterial_spot,91.36517333984375,102.77790832519531,86.18824768066406,31.842092514038086,23.89862060546875,31.514711380004883
D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\58fb4710-c0a7-4a76-8667-07fbe66bfac9___Crnl_L.Mold 6568.JPG,Tomato_Leaf_Mold,128.64366149902344,126.42062377929688,108.3741455078125,37.092376708984375,29.046215057373047,41.72306823730469
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\07843665-3d98-4371-873a-21b4bbe30a9d___Com.G_SpM_FL 8458.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,111.60078430175781,111.53424072265625,99.99884033203125,60.327911376953125,53.17399978637695,60.02217483520508
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\1ad425d4-caa9-44da-b99f-a951fda7ec94___Keller.St_CG 1835.JPG,Tomato_Septoria_leaf_spot,122.14506530761719,118.77531433105469,108.90995788574219,21.85670280456543,25.647953033447266,35.83003616333008
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_mosaic_virus\5ecb9930-250d-4fac-9547-e3b5142eec46___PSU_CG 2164.JPG,Tomato__Tomato_mosaic_virus,144.48162841796875,137.73651123046875,136.8119659423828,39.5763053894043,33.60173416137695,44.47898483276367
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\8298308b-4f4e-472b-9ee5-bd5887299f59___RS_HL 0269.JPG,Tomato_healthy,128.35447692871094,126.44892883300781,121.73100280761719,43.70757293701172,43.25443649291992,47.318511962890625
D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\c3f85772-c7c1-41f5-9fa1-3dacf50c96da___Com.G_TgS_FL 0754.JPG,Tomato__Target_Spot,119.11454772949219,127.03729248046875,115.04263305664062,47.98674392700195,43.50872802734375,51.93714904785156
D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\acfa0062-84e4-4b59-a886-6ff31a81230f___Crnl_L.Mold 7007.JPG,Tomato_Leaf_Mold,102.93742370605469,109.46302795410156,111.18000793457031,41.82371520996094,29.81479263305664,40.7985954284668
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\6d4285ef-e3f2-4cd3-a873-efdd989cf1cb___RS_HL 0182.JPG,Tomato_healthy,121.98176574707031,120.19895935058594,117.76921081542969,48.33219528198242,46.118804931640625,53.09312438964844
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\98abbc97-8dd1-4e70-af78-d88b0c26aaf9___GCREC_Bact.Sp 5922.JPG,Tomato_Bacterial_spot,108.03312683105469,110.28196716308594,104.66813659667969,47.72246170043945,34.77095031738281,39.87925338745117
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\8339654e-c48d-492c-a825-a793f2eae69e___YLCV_NREC 2603.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,125.51983642578125,118.42910766601562,91.63739013671875,57.812076568603516,51.152557373046875,57.939697265625
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\5c23afc6-7236-4f07-adcd-61b1f69e3fb2___RS_HL 9801.JPG,Tomato_healthy,109.24903869628906,112.30674743652344,110.27288818359375,50.31831359863281,51.15855407714844,56.85073471069336
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\7f851bf4-b472-4dc3-b7d5-23e877cf6547___Matt.S_CG 7802.JPG,Tomato_Septoria_leaf_spot,139.92552185058594,148.027099609375,133.51112365722656,51.7728157043457,41.742408752441406,61.358009338378906
D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\90cc8935-7782-41f6-b7ba-61e8f19f3dd2___Com.G_TgS_FL 0644.JPG,Tomato__Target_Spot,120.0994873046875,127.977294921875,120.95654296875,51.931243896484375,49.21269607543945,57.863380432128906
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\e0d2d9f6-b29e-4cd8-8c2b-7d462271ceb3___RS_HL 9787.JPG,Tomato_healthy,118.45890808105469,120.86709594726562,121.23410034179688,47.06619644165039,45.52748489379883,54.065250396728516
D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\47e03272-d314-4928-bf7c-eda3ba6e7371___RS_Erly.B 7380.JPG,Tomato_Early_blight,96.95562744140625,101.35151672363281,86.388916015625,43.83011245727539,30.914827346801758,44.39997863769531
D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\c3d8cc45-95c1-4747-b449-9a44ca4e9704___Crnl_L.Mold 8730.JPG,Tomato_Leaf_Mold,131.0738983154297,133.87879943847656,127.02632141113281,40.84031677246094,39.00935745239258,55.813968658447266
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\a1d8e2a7-c4c9-42d2-8a0d-bcf04053412f___GCREC_Bact.Sp 5672.JPG,Tomato_Bacterial_spot,100.00090026855469,101.96272277832031,90.85588073730469,44.04332733154297,30.8807373046875,40.25682830810547
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\a9614208-7dc8-46c3-98de-d0af5dcf3117___Com.G_SpM_FL 8910.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,122.54402160644531,113.1165771484375,94.10299682617188,55.856449127197266,47.13083267211914,50.037635803222656
D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\91eeb305-5a5f-4e72-8258-776ea9ed6338___Crnl_L.Mold 7112.JPG,Tomato_Leaf_Mold,76.64395141601562,103.38473510742188,125.03369140625,27.305217742919922,22.251853942871094,38.224124908447266
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\236971d6-725b-4685-9336-550dd522d62a___RS_HL 0640.JPG,Tomato_healthy,112.03219604492188,110.09756469726562,107.54421997070312,45.98660659790039,46.890716552734375,50.00397491455078
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\345e34f9-1a77-4d5f-bd62-aa41f648e41d___GHLB2 Leaf 8930.JPG,Tomato_Late_blight,119.80766296386719,119.79530334472656,107.4539794921875,26.202884674072266,28.635419845581055,32.04896926879883
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\ac022a2b-764c-4507-8dd9-4470b75763e4___RS_HL 9937.JPG,Tomato_healthy,110.83534240722656,113.93254089355469,109.40342712402344,48.59058380126953,49.85811996459961,54.8801155090332
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\63097af7-7b38-4a90-ab57-2d6b150b859c___UF.GRC_YLCV_Lab 02088.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,122.9193115234375,141.87709045410156,106.35830688476562,29.49995231628418,18.860715866088867,44.95777893066406
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\09320877-b96e-46ea-b1d3-6f915d60180f___UF.GRC_YLCV_Lab 02550.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,122.04908752441406,134.65203857421875,99.18846130371094,33.651119232177734,34.766361236572266,45.77753829956055
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\6cbe9d8a-181e-485b-baff-86b863a392d1___Com.G_SpM_FL 1594.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,133.64157104492188,129.1487274169922,120.802001953125,42.645198822021484,37.99580001831055,46.69147491455078
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\caf6c8f5-e7ba-4d75-98ef-9b2c0dffcaaa___Keller.St_CG 1792.JPG,Tomato_Septoria_leaf_spot,122.73507690429688,114.52606201171875,112.33749389648438,26.288982391357422,26.48700714111328,33.94525146484375
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\72bde0f1-7bb5-4943-8548-d3e912f314e8___GCREC_Bact.Sp 5786.JPG,Tomato_Bacterial_spot,83.37152099609375,88.59164428710938,76.76283264160156,43.750999450683594,32.404666900634766,40.17150115966797
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\5512c9ea-9177-4860-8035-c4f8b2025693___GCREC_Bact.Sp 5651.JPG,Tomato_Bacterial_spot,118.33419799804688,111.84857177734375,91.63604736328125,31.353532791137695,27.565231323242188,42.21644973754883
