image_id,relative_path,class,md5_hash,phash
PV_db5fe0008011fde2,Tomato_Bacterial_spot/8aec5b56-9ab2-4337-9544-c619d25650d7___GCREC_Bact.Sp 3579.JPG,Tomato_Bacterial_spot,db5fe0008011fde2d53fc192a39a5b49,fde0a306cc99b899
PV_0800ed75e6b793d7,Tomato_Bacterial_spot/8afd7ba7-45ef-4d35-ac46-4e5e0b83301f___GCREC_Bact.Sp 3711.JPG,Tomato_Bacterial_spot,0800ed75e6b793d7876fcca244f75cef,ffa0c8de4a17c036
PV_fd772b32d22f52e5,Tomato_Bacterial_spot/8b1a6730-4e10-4864-bdfb-4f454f7ef87c___GCREC_Bact.Sp 3132.JPG,Tomato_Bacterial_spot,fd772b32d22f52e531f09feaf284f7a2,ff64b04ed24a82bc
PV_a7a18a1fa5a3152c,Tomato_Bacterial_spot/8b4f1638-2795-4da0-8aa6-06792870bf86___GCREC_Bact.Sp 3591.JPG,Tomato_Bacterial_spot,a7a18a1fa5a3152cdc9a0146e2a81569,fceca0179a3087e9
PV_a86f4adef6bd9c93,Tomato_Bacterial_spot/8ba984dc-b9f0-4367-8a27-8486ceacf09a___GCREC_Bact.Sp 3225.JPG,Tomato_Bacterial_spot,a86f4adef6bd9c9314991fb73c1b2e05,fce18253c30ecbb8
PV_830971331e46b540,Tomato_Bacterial_spot/8bae19e3-0db1-423f-a588-665eb7f08eb9___GCREC_Bact.Sp 6355.JPG,Tomato_Bacterial_spot,830971331e46b54045e391e8da3073d5,aa0db53ad271cb70
PV_0d4ece64bf0d8339,Tomato_Bacterial_spot/8bd2f1ec-3094-479f-9210-f7fba270922d___GCREC_Bact.Sp 6256.JPG,Tomato_Bacterial_spot,0d4ece64bf0d83397d9e1fc5ac59d558,ffa1c0179a3a8729
PV_36bd1e1a1e6b3e10,Tomato_Bacterial_spot/8bf28323-446a-4cdd-bb99-0920cda26e41___UF.GRC_BS_Lab Leaf 8907.JPG,Tomato_Bacterial_spot,36bd1e1a1e6b3e101a93e8606a062f86,d56c32d74d916991
PV_4eb4a8defa893653,Tomato_Bacterial_spot/8c1a0a73-26c9-405e-8957-8dd58df6bdf4___GCREC_Bact.Sp 3738.JPG,Tomato_Bacterial_spot,4eb4a8defa893653a29a17c25b339912,bab08587deca4c2d
PV_92b4afda90bc7384,Tomato_Bacterial_spot/8c2d8590-4fb3-4670-b2f0-384df42eb3a7___GCREC_Bact.Sp 5921.JPG,Tomato_Bacterial_spot,92b4afda90bc7384f6ed124425b522f7,ba91d04ba56f9271
PV_6243082ee90c01ad,Tomato_Bacterial_spot/8c3a26fe-2c28-4f55-9a5b-3d8b2be54502___GCREC_Bact.Sp 3682.JPG,Tomato_Bacterial_spot,6243082ee90c01ad5c7d5074d3ab9633,ff4ba10dd06e9246
PV_63ccb798844b6e71,Tomato_Bacterial_spot/8c556686-072a-4d3a-aad6-4e5534611f03___GCREC_Bact.Sp 5825.JPG,Tomato_Bacterial_spot,63ccb798844b6e71bff968d9aa4ffeb5,af92d249d16dd807
PV_5f61b40142b2ad1f,Tomato_Bacterial_spot/8c5c248e-4262-407b-9933-4e08018433ea___GCREC_Bact.Sp 3140.JPG,Tomato_Bacterial_spot,5f61b40142b2ad1fc99ed4e8672eda4c,be70926adb258b52
PV_f7c2a4ebf7e71b41,Tomato_Bacterial_spot/8c780548-b142-4d08-b98d-22492ef5cc4f___UF.GRC_BS_Lab Leaf 8972.JPG,Tomato_Bacterial_spot,f7c2a4ebf7e71b411f9f9ed006f1cf16,aacf069c53e66932
PV_ee06072838bbe101,Tomato_Bacterial_spot/8c84bc07-0e52-4584-ba94-793b136eead2___GCREC_Bact.Sp 2950.JPG,Tomato_Bacterial_spot,ee06072838bbe101d9da28bdbad95bec,e8a981d396c696ec
PV_958760de686c6c6b,Tomato_Bacterial_spot/8c93a024-3aea-440e-b504-9251758d71e7___GCREC_Bact.Sp 6065.JPG,Tomato_Bacterial_spot,958760de686c6c6b9e22958230551967,bb64910bc23fc29e
PV_6d420ae7055d445c,Tomato_Bacterial_spot/8c9604f7-33d8-4212-8c28-43508c7a3c08___GCREC_Bact.Sp 3716.JPG,Tomato_Bacterial_spot,6d420ae7055d445c1324be9e2ce29c18,bbeae48dc6948538
PV_3a8c8f55bcf27c0c,Tomato_Bacterial_spot/8c9f86a5-70df-4ab0-bb33-1bd4ea9cb91e___UF.GRC_BS_Lab Leaf 0846.JPG,Tomato_Bacterial_spot,3a8c8f55bcf27c0ca4cdeba6081654b2,ace3d51c221b9ed8
PV_504da8e78b0e9af4,Tomato_Bacterial_spot/8ca44da6-e5e7-42d5-a84b-81fa7420de3a___GCREC_Bact.Sp 6270.JPG,Tomato_Bacterial_spot,504da8e78b0e9af4116f1bc3e8feb651,a284b77af0c9d1ac
PV_a4f108e5ba144aa9,Tomato_Bacterial_spot/8ce30140-8d8b-4a58-81f1-8efd2655a907___GCREC_Bact.Sp 3180.JPG,Tomato_Bacterial_spot,a4f108e5ba144aa9c394f129d062c7d5,bf42c035cb5a9d38
PV_d51067bf30ea34f9,Tomato_Bacterial_spot/8d1daa35-ff4d-4c3d-80b5-511a8034750a___GCREC_Bact.Sp 3289.JPG,Tomato_Bacterial_spot,d51067bf30ea34f9e69993445267d818,ffb0c01b87e88f88
PV_84dbb5817f226f15,Tomato_Bacterial_spot/8d3da3fa-39d6-4505-9c64-f999c82e0e9a___GCREC_Bact.Sp 6352.JPG,Tomato_Bacterial_spot,84dbb5817f226f15b5a1fc1e54623da1,be10d14bc46fca3c
PV_426d330c5fab1ca8,Tomato_Bacterial_spot/8d4ca679-c45e-4d6a-934c-2dc64684c53e___GCREC_Bact.Sp 3774.JPG,Tomato_Bacterial_spot,426d330c5fab1ca8a22c12401afe39a0,a8e5b49ac359c569
PV_c83eb6481760b792,Tomato_Bacterial_spot/8d51e875-d780-41a6-958a-44e3279ad058___GCREC_Bact.Sp 6184.JPG,Tomato_Bacterial_spot,c83eb6481760b792ccb4b28ab20301d2,a9a4d646a55eea1c
PV_e9368b108f31aad0,Tomato_Bacterial_spot/8d56489d-58dc-43d8-a399-906b18b78566___GCREC_Bact.Sp 3081.JPG,Tomato_Bacterial_spot,e9368b108f31aad02bb2fa408b742ded,fca28317c6c78e1c
PV_08b01d6cf16ba5fa,Tomato_Bacterial_spot/8d5d586c-35ad-4cf2-99f7-a8d92f56a306___GCREC_Bact.Sp 3145.JPG,Tomato_Bacterial_spot,08b01d6cf16ba5fa5df74cb8941766d5,ecb8903397439ec6
PV_85eb2840b2b60c43,Tomato_Bacterial_spot/8d79a02d-108c-4edc-ba25-9eb38a107093___UF.GRC_BS_Lab Leaf 0560.JPG,Tomato_Bacterial_spot,85eb2840b2b60c437d09aa62170bd36b,e4a406e77c9c63b1
PV_ffbdb2bdf166d2d4,Tomato_Bacterial_spot/8d7aa2cd-626d-4893-8e7d-b34aa495f8cf___GCREC_Bact.Sp 6385.JPG,Tomato_Bacterial_spot,ffbdb2bdf166d2d468ce5d0dc3f2c8e3,fde2a60fc89cc298
PV_b34d1e181cf20e75,Tomato_Bacterial_spot/8dabe407-48fd-4cd2-9210-0dffdf259cb3___GCREC_Bact.Sp 3549.JPG,Tomato_Bacterial_spot,b34d1e181cf20e754de3a2b2f2024015,aa37b162c12e8eb9
PV_3cd16e8eb74f3377,Tomato_Bacterial_spot/8dbdb623-628f-465b-934c-1cf987fb6ab8___GCREC_Bact.Sp 6134.JPG,Tomato_Bacterial_spot,3cd16e8eb74f3377174364bcb645844e,f8b0811fcb3a8b69
PV_3d07d5f143cfc685,Tomato_Bacterial_spot/8dbf81aa-7085-4707-9374-9be792a0fd4a___GCREC_Bact.Sp 3275.JPG,Tomato_Bacterial_spot,3d07d5f143cfc685a50cf0903c277422,ad34d05a816b9fa5
PV_50fa2bce76222976,Tomato_Bacterial_spot/8dea4cc9-85a5-412f-b16b-6bd339b9429d___GCREC_Bact.Sp 6069.JPG,Tomato_Bacterial_spot,50fa2bce76222976c1f9af2ef18ca1fe,ff24c06a83adce91
PV_690fc4985d6584bf,Tomato_Bacterial_spot/8dee1c17-ae17-4392-92c5-acee82c83c86___GCREC_Bact.Sp 3747.JPG,Tomato_Bacterial_spot,690fc4985d6584bf9983cebed8fb4006,bab4e762c08f924b
PV_04baeec8e2f941b6,Tomato_Bacterial_spot/8dfa0112-8bb4-411d-a2f2-f97f1f39df62___GCREC_Bact.Sp 5714.JPG,Tomato_Bacterial_spot,04baeec8e2f941b6496c07eeb5865411,edc5851e9a389371
PV_80bb51b6c235fbb3,Tomato_Bacterial_spot/8e01eb47-11f6-4e93-ac8f-09db0a9854dd___UF.GRC_BS_Lab Leaf 0519.JPG,Tomato_Bacterial_spot,80bb51b6c235fbb31f69aa0ec40f056e,fec5913ac3329a61
PV_77088162878eea3b,Tomato_Bacterial_spot/8e0325d9-4504-4e3a-8013-a064b8c546f1___GCREC_Bact.Sp 3260.JPG,Tomato_Bacterial_spot,77088162878eea3b97850630d4b2d272,bf15d06b81619d63
PV_9ee82081b4a64551,Tomato_Bacterial_spot/8e2b3e53-24b7-4817-a50f-c5e972b9ae83___GCREC_Bact.Sp 5856.JPG,Tomato_Bacterial_spot,9ee82081b4a64551e5c63e4c6271117a,adb4c2ca878e9ec4
PV_4b8444fe6453d1a6,Tomato_Bacterial_spot/8e41531c-42e8-4a0d-b453-7aae50fdfe94___GCREC_Bact.Sp 3552.JPG,Tomato_Bacterial_spot,4b8444fe6453d1a62f7dd4bc36d1cad6,aaf49682de8d5899
PV_f7bf0488202a34cb,Tomato_Bacterial_spot/8e559e85-d5dc-426d-9374-ac558e86771c___GCREC_Bact.Sp 6007.JPG,Tomato_Bacterial_spot,f7bf0488202a34cb372e97685c071eec,b0b1935bcda14ec6
PV_3a07ecc40f59bf93,Tomato_Bacterial_spot/8e7bdca5-a018-4553-9571-2f631eb5de6c___UF.GRC_BS_Lab Leaf 0417.JPG,Tomato_Bacterial_spot,3a07ecc40f59bf9309067b4c5e89312f,bdc0309c63a7cc3e
PV_9cc06b789443cd24,Tomato_Bacterial_spot/8e97cba6-8d12-420d-b2a7-914af21e0c7b___GCREC_Bact.Sp 6066.JPG,Tomato_Bacterial_spot,9cc06b789443cd244aa4203ac8321110,fbe0a607d61e909c
PV_089a850a7062810c,Tomato_Bacterial_spot/8ea20132-2bfb-4beb-bda6-88f1f4bb8936___GCREC_Bact.Sp 3103.JPG,Tomato_Bacterial_spot,089a850a7062810c451f082422ca8421,a9a5c648d81f9d5a
PV_a2b806f13a7e5a35,Tomato_Bacterial_spot/8eaf0808-40a2-40a0-987d-793b5cbab81f___GCREC_Bact.Sp 3585.JPG,Tomato_Bacterial_spot,a2b806f13a7e5a354efc62bf97c91773,aa94b548cc5bcba5
PV_1692dd365a7ddb4f,Tomato_Bacterial_spot/8ee624c1-b070-486f-b322-7b87b254df8d___GCREC_Bact.Sp 6242.JPG,Tomato_Bacterial_spot,1692dd365a7ddb4fec0a73736a8bb5d6,a5d396a4da1ac6b4
PV_55863abfafeb12d9,Tomato_Bacterial_spot/8eea255c-3cb6-49bf-938c-da2b85dfe40a___UF.GRC_BS_Lab Leaf 0294.JPG,Tomato_Bacterial_spot,55863abfafeb12d9e8f49fd9c016bd33,f18c0653996b96e5
PV_a28d389d145cf8b9,Tomato_Bacterial_spot/8f48f7db-d8fd-42be-a347-904e944038df___UF.GRC_BS_Lab Leaf 8730.JPG,Tomato_Bacterial_spot,a28d389d145cf8b980b130f6f19575b7,dccb29fd25d22622
PV_e6f6cd8cd3749ecb,Tomato_Bacterial_spot/8f5439b2-dd11-4410-a0c0-1446c13c30b5___GCREC_Bact.Sp 3448.JPG,Tomato_Bacterial_spot,e6f6cd8cd3749ecb7b854b7afdc32c4d,ea6cc04dc6ad1ed1
PV_98c188220d92cba3,Tomato_Bacterial_spot/8f566d4c-a8b6-4ae0-a599-446cbbebecd4___GCREC_Bact.Sp 3405.JPG,Tomato_Bacterial_spot,98c188220d92cba3cabc39bc76febdf1,fab1c15b87e21c85
PV_309a08b9864aadb2,Tomato_Bacterial_spot/8f6373d0-3b5a-4c5f-8b45-e5efe5a2fb5f___GCREC_Bact.Sp 5711.JPG,Tomato_Bacterial_spot,309a08b9864aadb2d51f3a38efe7a683,f8b1875ace6d8c60
PV_f99c72a7c7fa1552,Tomato_Bacterial_spot/8f8a9761-5871-48ab-a620-723d0e2312f6___GCREC_Bact.Sp 5596.JPG,Tomato_Bacterial_spot,f99c72a7c7fa1552fbf2400935bbff1b,a2b5835a8f6b9d60
PV_51eb2144de8b3b7f,Tomato_Bacterial_spot/8fb90166-3c4a-4553-a920-54b529dbaf24___UF.GRC_BS_Lab Leaf 0271.JPG,Tomato_Bacterial_spot,51eb2144de8b3b7f2526dedc053e48a9,f28c3dd263690ce5
PV_9613d23af52e55d3,Tomato_Bacterial_spot/8ff85c38-bc88-4bd3-872b-363316b27b5b___GCREC_Bact.Sp 5843.JPG,Tomato_Bacterial_spot,9613d23af52e55d39779e1faabc3bcc5,feb1c057831ac51e
PV_4c4d6babd0c86c73,Tomato_Bacterial_spot/8ff89c36-cac0-4ed5-ac93-206411247229___GCREC_Bact.Sp 6377.JPG,Tomato_Bacterial_spot,4c4d6babd0c86c73648bda661e4379c1,f5a4c19f8e589d90
PV_5e83d39384ad7ad5,Tomato_Bacterial_spot/90107060-4458-44d1-a2b3-20cd9e3d4d11___GCREC_Bact.Sp 5728.JPG,Tomato_Bacterial_spot,5e83d39384ad7ad5375aaf07ba1078ca,bbb4d44a896dc4e4
PV_c01b5d32df37d3b6,Tomato_Bacterial_spot/90242b8c-be8b-4d1e-b1f2-c593082f5286___GCREC_Bact.Sp 5804.JPG,Tomato_Bacterial_spot,c01b5d32df37d3b65ce0d52404387052,ebe08716d2989b99
PV_f0f634e2b1208f33,Tomato_Bacterial_spot/9040e017-35a4-4f74-a327-7c7d6f20ef65___GCREC_Bact.Sp 5578.JPG,Tomato_Bacterial_spot,f0f634e2b1208f33673c405283241147,fccb811c973bc470
PV_747a87ab53a14a08,Tomato_Bacterial_spot/90550e5f-503e-454c-a312-06f864ff0dbb___GCREC_Bact.Sp 3352.JPG,Tomato_Bacterial_spot,747a87ab53a14a08307bcc15eb983e35,ad0de17a8fe19846
PV_99129e195076b495,Tomato_Bacterial_spot/90658246-1e73-4771-942c-17722d5e4634___GCREC_Bact.Sp 2967.JPG,Tomato_Bacterial_spot,99129e195076b49511bafba664aad3be,bab0c64bcb699c2c
PV_14dbb10ac33a7b28,Tomato_Bacterial_spot/90c73b3d-1467-4c37-81d0-a264e13348a6___GCREC_Bact.Sp 3147.JPG,Tomato_Bacterial_spot,14dbb10ac33a7b280ce2084cfbc0c0ef,abc3f06cd443960f
PV_5ede49617946e7cd,Tomato_Bacterial_spot/90cbe307-2ec6-45f8-b62d-b6fb602466f4___UF.GRC_BS_Lab Leaf 8592.JPG,Tomato_Bacterial_spot,5ede49617946e7cd9d6b5176458d7b4b,cd5e306863333736
PV_dcdfec708766e33c,Tomato_Bacterial_spot/90fa8cf2-fc80-4944-9484-7cd6bb6cc1da___GCREC_Bact.Sp 5767.JPG,Tomato_Bacterial_spot,dcdfec708766e33c8cd0ba7e67f60170,eae5851cda909bd1
PV_eb06dc8c286f9691,Tomato_Bacterial_spot/90fb6585-1316-4fa1-ab9c-6a1873e050b5___GCREC_Bact.Sp 3208.JPG,Tomato_Bacterial_spot,eb06dc8c286f96911802784727f9c493,be31945a976d9360
PV_4c5ce1d64fda5f26,Tomato_Bacterial_spot/9114dc96-caf5-4c80-970f-9ee7716894b9___UF.GRC_BS_Lab Leaf 0728.JPG,Tomato_Bacterial_spot,4c5ce1d64fda5f263cfd292828bc6f76,e10c07331e63d9ee
PV_4e1e3ee592b29360,Tomato_Bacterial_spot/9116dd54-7abc-4e0e-b477-c7f361b8def4___GCREC_Bact.Sp 5899.JPG,Tomato_Bacterial_spot,4e1e3ee592b2936076d3442515e564e0,fae1811dc6bcca94
PV_f45d24053438f52c,Tomato_Bacterial_spot/91592d84-fcea-49ca-a09a-752c12b4d3fe___GCREC_Bact.Sp 3093.JPG,Tomato_Bacterial_spot,f45d24053438f52c695b2b667bc2ff46,ffaca0d482e2950f
PV_bd5ffb13fbb98d58,Tomato_Bacterial_spot/916574f0-df2f-4d9e-8ba1-0dbd7b702229___UF.GRC_BS_Lab Leaf 0624.JPG,Tomato_Bacterial_spot,bd5ffb13fbb98d5875c431bb7eca5c9b,8cc5d026733bce39
PV_789234a5f7f37c15,Tomato_Bacterial_spot/917d2a35-8054-4088-9fd4-2d7d5c5f895c___GCREC_Bact.Sp 3264.JPG,Tomato_Bacterial_spot,789234a5f7f37c1583b97f0d279a3520,be71c437863394d2
PV_474a14636e3c5ee2,Tomato_Bacterial_spot/919a61ac-2dc9-4eb7-8503-3b04fc0ce109___UF.GRC_BS_Lab Leaf 0303.JPG,Tomato_Bacterial_spot,474a14636e3c5ee261105008d7e8e02b,a4d6f999538c7311
PV_9491699d1c194c60,Tomato_Bacterial_spot/919da9f4-c9aa-4c11-a383-17fdc98876c0___GCREC_Bact.Sp 5809.JPG,Tomato_Bacterial_spot,9491699d1c194c60555a95a3c41b786b,aab5d05a8f698d64
PV_30e222c0aac78f74,Tomato_Bacterial_spot/91d2b551-c853-41b2-80b5-f982f6c30553___GCREC_Bact.Sp 2983.JPG,Tomato_Bacterial_spot,30e222c0aac78f74199fc784976281bd,ad34d60a93bfcb80
PV_e983ec85e0b3fbec,Tomato_Bacterial_spot/91da720b-dc5c-4e35-8b74-50229a43f8be___GCREC_Bact.Sp 2956.JPG,Tomato_Bacterial_spot,e983ec85e0b3fbeccfd36227c21682f8,bf1f91651e906538
PV_b5ed9bbb45058e17,Tomato_Bacterial_spot/91e017a6-9d9e-4e53-9d45-fad0cb79b20d___GCREC_Bact.Sp 6014.JPG,Tomato_Bacterial_spot,b5ed9bbb45058e17bade050f60b09b59,ffc0a41fc61e941a
PV_c1da4f8d75f69ead,Tomato_Bacterial_spot/922416fb-0c08-4edd-894b-bbea0ba183f3___GCREC_Bact.Sp 5900.JPG,Tomato_Bacterial_spot,c1da4f8d75f69ead60c8c7bf9413fa4d,f981971a88cacf69
PV_7c3b21d602648e9c,Tomato_Bacterial_spot/922b7e68-efd3-47d2-9f22-cbce9a45241d___GCREC_Bact.Sp 6357.JPG,Tomato_Bacterial_spot,7c3b21d602648e9c61f982013990aa62,f630e0c787da9e09
PV_d2952df1833ad040,Tomato_Bacterial_spot/927b90a6-6318-47b0-93fd-a1c33d2d36c5___GCREC_Bact.Sp 3641.JPG,Tomato_Bacterial_spot,d2952df1833ad04071e429795ded7a8f,a636d148d4a7db49
PV_2afb018a4893c188,Tomato_Bacterial_spot/927e4c4b-e6c6-41f1-aabb-255c624ae8f2___GCREC_Bact.Sp 3722.JPG,Tomato_Bacterial_spot,2afb018a4893c188429c08cbd63842d6,aa249443b67fc19b
PV_6647d0922dca7ea0,Tomato_Bacterial_spot/928c16b7-3be2-4646-b108-73c669974a7c___GCREC_Bact.Sp 3603.JPG,Tomato_Bacterial_spot,6647d0922dca7ea01906557d38e4aac4,fce19117c60ecd1a
PV_2d33887932ea7551,Tomato_Bacterial_spot/92ad5b62-cec5-424b-81a6-38b6c40c0c89___GCREC_Bact.Sp 6042.JPG,Tomato_Bacterial_spot,2d33887932ea7551b51c9c7b1f812c01,edc0844fd312fc33
PV_9da09f916454423d,Tomato_Bacterial_spot/92da1c91-9a0e-4124-b596-1a5bb9018048___GCREC_Bact.Sp 5611.JPG,Tomato_Bacterial_spot,9da09f916454423d92ace6141879dd25,bfb4d0cac14917cc
PV_906c02d617a3de11,Tomato_Bacterial_spot/931d9484-8912-49c3-bc82-d849927c9a16___GCREC_Bact.Sp 3694.JPG,Tomato_Bacterial_spot,906c02d617a3de11b2489a1631298bf9,af34f019994e9e2c
PV_c222a15932ec4c53,Tomato_Bacterial_spot/93330085-955f-4498-8159-77af45f02ea5___GCREC_Bact.Sp 5735.JPG,Tomato_Bacterial_spot,c222a15932ec4c532358ae0502368761,bbc3d41e19698d46
PV_4ab6f00e908d6c78,Tomato_Bacterial_spot/933ab25a-428f-4d5b-b519-9a870444093e___GCREC_Bact.Sp 5936.JPG,Tomato_Bacterial_spot,4ab6f00e908d6c78fcd6525c4532e4b3,adb5d44e866d9a60
PV_da10aa159b91d516,Tomato_Bacterial_spot/93425b8b-4f69-47ec-bbd7-15723bd9b563___GCREC_Bact.Sp 6004.JPG,Tomato_Bacterial_spot,da10aa159b91d5168c5766633d2e550e,abe49452d20bc9bd
PV_23903d3a90f5ded3,Tomato_Bacterial_spot/934f7497-94be-4557-8e25-6bc9b27ba7ba___UF.GRC_BS_Lab Leaf 0392.JPG,Tomato_Bacterial_spot,23903d3a90f5ded3cbb2e005e37b3d14,e9c7073cc87391cc
PV_9e28aa9373276e8d,Tomato_Bacterial_spot/93725854-5d37-48e9-872d-64c38f0462b1___UF.GRC_BS_Lab Leaf 0940.JPG,Tomato_Bacterial_spot,9e28aa9373276e8dc2fbb0e6b69e77c4,bc8033bf58b84dd1
PV_df36bf86cfc4fa61,Tomato_Bacterial_spot/93b4e153-ff54-4ad7-871a-0f5e6e1df5cd___GCREC_Bact.Sp 5723.JPG,Tomato_Bacterial_spot,df36bf86cfc4fa6119c3569808cff4fc,abb5d0c286698f78
PV_e6674a4134f33cfb,Tomato_Bacterial_spot/93f19f54-a7c0-4eed-b7d7-6acfe9e2a2d7___GCREC_Bact.Sp 5827.JPG,Tomato_Bacterial_spot,e6674a4134f33cfb4ace2798051f39b8,fea0c30fc25287ae
PV_249eb7e14dc01dad,Tomato_Bacterial_spot/93fb2f61-879a-441a-a446-5789c81b4249___UF.GRC_BS_Lab Leaf 0432.JPG,Tomato_Bacterial_spot,249eb7e14dc01dadeaad2bdbf094d5c9,fcd1430ec1619ec7
PV_1e3d5d2276c9e552,Tomato_Bacterial_spot/94096d9a-28b6-48b8-a7c4-8b4fa2885561___UF.GRC_BS_Lab Leaf 0213.JPG,Tomato_Bacterial_spot,1e3d5d2276c9e5522be54bf1e23f821c,9c58d02d27f36743
PV_4a25632eda139328,Tomato_Bacterial_spot/9414280e-9042-4dcc-88a5-1dabc5b4016d___GCREC_Bact.Sp 3206.JPG,Tomato_Bacterial_spot,4a25632eda139328ca8104f18cc3b12e,aef0c34e9ccc9968
PV_1b9a2379beaed4c1,Tomato_Bacterial_spot/942627c0-ec98-4b60-8e2e-520166b51d5e___UF.GRC_BS_Lab Leaf 0492.JPG,Tomato_Bacterial_spot,1b9a2379beaed4c141ca508c17fb4ef2,8ffd34ce18d401ea
PV_96124104e8b0e5e7,Tomato_Bacterial_spot/94532bf7-7d74-455a-8526-938c93da0d63___UF.GRC_BS_Lab Leaf 9226.JPG,Tomato_Bacterial_spot,96124104e8b0e5e77067a2528c0d8228,9af361a7c638c46c
PV_eafd9dcfd829cf81,Tomato_Bacterial_spot/945f1d4c-7a9f-48e0-98a5-da3e2976077a___GCREC_Bact.Sp 3368.JPG,Tomato_Bacterial_spot,eafd9dcfd829cf81f3b731476388ffd6,bb60911fca1dcc3a
PV_9d7ad5a0fe8d9e09,Tomato_Bacterial_spot/947b3e00-f128-48a1-b130-8170ef1d7ece___GCREC_Bact.Sp 3409.JPG,Tomato_Bacterial_spot,9d7ad5a0fe8d9e09be03cc42ea881605,fae0851f9c3ad039
PV_c422cb3a12f061af,Tomato_Bacterial_spot/9484f784-b2c1-4bba-b085-ccf981c01d31___GCREC_Bact.Sp 6267.JPG,Tomato_Bacterial_spot,c422cb3a12f061af256bd31af8d11f6b,eb14b54b92699665
PV_c71989e88163fc0e,Tomato_Bacterial_spot/9496a9b6-5474-4163-bfa0-2e3d25ca252d___GCREC_Bact.Sp 3489.JPG,Tomato_Bacterial_spot,c71989e88163fc0e8ce9f2ff557112b1,ef71c40b863e4af0
PV_8593d1329e78d0ef,Tomato_Bacterial_spot/94b68133-38b9-41e4-bb22-131f28bcba20___GCREC_Bact.Sp 6292.JPG,Tomato_Bacterial_spot,8593d1329e78d0ef94b44e79ba1774ee,fa1e85389ee0da85
PV_b079a1fa0178abfb,Tomato_Bacterial_spot/94d4258f-e148-4b1f-a38b-8679ababce17___UF.GRC_BS_Lab Leaf 0229.JPG,Tomato_Bacterial_spot,b079a1fa0178abfbf42ec79459daf14e,d55a336d96903c96
PV_fbe85b37db30ff2d,Tomato_Bacterial_spot/954aa39d-2c24-477c-988f-ec4f75c5f05c___GCREC_Bact.Sp 5797.JPG,Tomato_Bacterial_spot,fbe85b37db30ff2d3b40491ec34339cd,bf71d00f852cc47c
PV_15e0e7bf81781dfe,Tomato_Bacterial_spot/954e415f-a2ae-42ba-ac21-fdd41da95ff2___GCREC_Bact.Sp 5935.JPG,Tomato_Bacterial_spot,15e0e7bf81781dfec96ef6660a676e97,aab5c24acd3d9c58
PV_f52917912cbae2bd,Tomato_Bacterial_spot/955d6942-0e13-4221-b349-266e5ae9cc56___GCREC_Bact.Sp 5859.JPG,Tomato_Bacterial_spot,f52917912cbae2bd045d1a82c3488876,fe25c15287c69cc6
PV_9bd7549ff1888e3c,Tomato_Bacterial_spot/95665d23-88a6-4a4d-99d0-437c5b9a0505___GCREC_Bact.Sp 5614.JPG,Tomato_Bacterial_spot,9bd7549ff1888e3c3f22809732c85c53,feb6c0588b4d95c2
PV_9b3b1a6aab6dc39b,Tomato_Bacterial_spot/9579c6c6-2bd1-4bd9-ba38-22791662a30e___GCREC_Bact.Sp 3544.JPG,Tomato_Bacterial_spot,9b3b1a6aab6dc39bf97f8fafe67f777a,bab0d0ca8e6d9cc6
PV_13a5a33d394c81fd,Tomato_Bacterial_spot/959b1a2d-0324-4525-94e6-90c8749cbb29___GCREC_Bact.Sp 5882.JPG,Tomato_Bacterial_spot,13a5a33d394c81fd6cbbd22838f11ef7,be05f07ac34b832d
PV_cb2bfc7c608e7f30,Tomato_Bacterial_spot/95a89332-3fb0-49cd-98f4-3f1551ebcd6f___UF.GRC_BS_Lab Leaf 0406.JPG,Tomato_Bacterial_spot,cb2bfc7c608e7f30cde1bb215cfc9602,a9ccf631c327c686
PV_145e64efebce1cfe,Tomato_Bacterial_spot/95c643fe-b526-467b-bc19-65e0f5f745f8___GCREC_Bact.Sp 6378.JPG,Tomato_Bacterial_spot,145e64efebce1cfe63c6d7669015215e,afe4c46ac64f8c1c
PV_b337ea92a46c7c88,Tomato_Bacterial_spot/962399bf-bc19-48a8-99b1-92b2963c2dcd___UF.GRC_BS_Lab Leaf 1074.JPG,Tomato_Bacterial_spot,b337ea92a46c7c889d41df0fb9eda635,a816dd8fc2798578
PV_f48870552606b2a3,Tomato_Bacterial_spot/963e1eca-9916-4918-a2da-0f5feaef000a___UF.GRC_BS_Lab Leaf 0269.JPG,Tomato_Bacterial_spot,f48870552606b2a30ddb39b3697d02b5,fb8604d9129719f9
PV_29d876c60c5c68b3,Tomato_Bacterial_spot/965f8fae-c0d9-44a1-a203-3335b5f1fb74___GCREC_Bact.Sp 3391.JPG,Tomato_Bacterial_spot,29d876c60c5c68b3d39984b9e856f1c6,acd0970bdb2dcb14
PV_4aaa4bed7ee40014,Tomato_Bacterial_spot/967c57c6-5e39-4dae-ba99-40bea44e8dee___UF.GRC_BS_Lab Leaf 0901.JPG,Tomato_Bacterial_spot,4aaa4bed7ee400147db017bcb0b124c1,da4b657ce43c92a2
PV_95bec94dd37946e9,Tomato_Bacterial_spot/967e3fd5-f8b1-47af-a3c4-d22f0386b013___GCREC_Bact.Sp 5606.JPG,Tomato_Bacterial_spot,95bec94dd37946e9326dea85a451d0c6,f9a18117c6f89ee0
