external_sample_id,relative_path,external_class_name,true_class_index,true_class_name,predicted_class_index,predicted_class_name,correct,confidence,true_class_probability,second_best_probability,prediction_margin,entropy_nats,normalized_entropy,true_class_rank,predicted_absent_gt_class,error_pair,high_confidence,very_high_confidence,low_confidence,high_confidence_error,very_high_confidence_error,confidence_band
PD_EXT_0070,test/Tomato_leaf_mosaic_virus/test_Tomato leaf mosaic virus_8.jpg,Tomato_leaf_mosaic_virus,8,Tomato__Tomato_mosaic_virus,7,Tomato__Tomato_YellowLeaf__Curl_Virus,False,0.6243351284307564,0.0008926861598231162,0.31399352275910486,0.3103416056716516,0.9054171652071596,0.39321767866995433,7,False,Tomato__Tomato_mosaic_virus -> Tomato__Tomato_YellowLeaf__Curl_Virus,False,False,True,False,False,50%-<70%
PD_EXT_0071,test/Tomato_leaf_mosaic_virus/test_Tomato leaf mosaic virus_9.jpg,Tomato_leaf_mosaic_virus,8,Tomato__Tomato_mosaic_virus,3,Tomato_Leaf_Mold,False,0.6302501411782253,0.0047535224636716285,0.3099734710640428,0.3202766701141825,0.8979704498899007,0.3899836112993644,5,False,Tomato__Tomato_mosaic_virus -> Tomato_Leaf_Mold,False,False,True,False,False,50%-<70%
PD_EXT_0072,test/Tomato_leaf/test_Tomato leaf_1.jpg,Tomato_leaf,9,Tomato_healthy,2,Tomato_Late_blight,False,0.9999426241043486,3.910257743692213e-06,2.651823562669182e-05,0.9999161058687219,0.0007157914746067505,0.00031086428761510333,6,False,Tomato_healthy -> Tomato_Late_blight,True,True,False,True,True,>=95%
PD_EXT_0073,test/Tomato_leaf/test_Tomato leaf_2.jpg,Tomato_leaf,9,Tomato_healthy,2,Tomato_Late_blight,False,0.9962724222935139,0.0021073203059415197,0.0021073203059415197,0.9941651019875724,0.029527948366046407,0.012823825037298094,2,False,Tomato_healthy -> Tomato_Late_blight,True,True,False,True,True,>=95%
PD_EXT_0074,test/Tomato_leaf/test_Tomato leaf_3.jpg,Tomato_leaf,9,Tomato_healthy,2,Tomato_Late_blight,False,0.9657007131768355,0.0006961955571688748,0.015520430580507484,0.950180282596328,0.19774053008178227,0.085877621063142,7,False,Tomato_healthy -> Tomato_Late_blight,True,True,False,True,True,>=95%
PD_EXT_0075,test/Tomato_leaf/test_Tomato leaf_4.jpg,Tomato_leaf,9,Tomato_healthy,2,Tomato_Late_blight,False,0.9999504526990735,5.027207172964778e-07,2.3096777214448128e-05,0.999927355921859,0.0006103275420972542,0.0002650618836864121,8,False,Tomato_healthy -> Tomato_Late_blight,True,True,False,True,True,>=95%
PD_EXT_0076,test/Tomato_leaf/test_Tomato leaf_5.jpg,Tomato_leaf,9,Tomato_healthy,3,Tomato_Leaf_Mold,False,0.8600966453731153,8.308388618149046e-05,0.13934122743865524,0.72075541793446,0.4095114514424833,0.17784856363766194,5,False,Tomato_healthy -> Tomato_Leaf_Mold,False,False,False,False,False,70%-<90%
PD_EXT_0077,test/Tomato_leaf/test_Tomato leaf_6.jpg,Tomato_leaf,9,Tomato_healthy,2,Tomato_Late_blight,False,0.9331901499858515,0.00024918884129806194,0.05098939919999558,0.8822007507858559,0.3068878454203467,0.13327969782923468,10,False,Tomato_healthy -> Tomato_Late_blight,True,False,False,True,False,90%-<95%
PD_EXT_0078,test/Tomato_leaf/test_Tomato leaf_7.jpg,Tomato_leaf,9,Tomato_healthy,2,Tomato_Late_blight,False,0.5818392639302572,0.003566256028816029,0.4061929586977813,0.17564630523247587,0.7484794160813082,0.3250604802222802,4,False,Tomato_healthy -> Tomato_Late_blight,False,False,True,False,False,50%-<70%
PD_EXT_0079,test/Tomato_leaf/test_Tomato leaf_8.jpg,Tomato_leaf,9,Tomato_healthy,9,Tomato_healthy,True,0.9221420798542163,0.9221420798542163,0.029368867860745718,0.8927732119934706,0.38787419308261456,0.16845162172845593,1,False,CORRECT,True,False,False,False,False,90%-<95%
